date,station_type,temp,is_holiday,weather,weekday,demand
2024/10/19 0:50,1,18.1,0,2,6,237
2024/10/19 1:31,1,18,0,2,6,282
2024/10/19 2:11,0,17.5,0,2,6,247
2024/10/19 2:53,0,17.4,0,2,6,195
2024/10/19 3:33,0,18.3,0,2,6,163
2024/10/19 4:14,0,17.6,0,2,6,280
2024/10/19 4:54,0,18.5,0,2,6,232
2024/10/19 5:35,2,18.2,0,2,6,156
2024/10/19 6:15,2,18.7,0,2,6,280
2024/10/19 6:56,1,18,0,2,6,274
2024/10/19 7:37,0,18.8,0,2,6,299
2024/10/19 8:18,2,19.8,0,2,6,185
2024/10/19 8:58,2,19.5,0,2,6,168
2024/10/19 9:39,1,20.5,0,2,6,225
2024/10/19 10:20,2,21,0,2,6,155
2024/10/19 11:01,2,21.8,0,2,6,249
2024/10/19 11:43,1,21.6,0,2,6,268
2024/10/19 12:24,3,22.5,0,2,6,181
2024/10/19 13:05,1,23.1,0,2,6,268
2024/10/19 13:46,1,22.6,0,2,6,184
2024/10/19 14:27,0,23,0,2,6,237
2024/10/19 15:07,2,22.9,0,2,6,236
2024/10/19 15:48,3,23.4,0,2,6,212
2024/10/19 16:29,1,22.2,0,2,6,288
2024/10/19 17:09,0,22.4,0,2,6,275
2024/10/19 17:49,2,22.3,0,2,6,241
2024/10/19 18:30,1,21.8,0,2,6,203
2024/10/19 19:11,2,21.5,0,2,6,196
2024/10/19 19:52,3,21.3,0,2,6,153
2024/10/19 20:32,0,20.6,0,2,6,256
2024/10/19 21:14,0,20.4,0,2,6,166
2024/10/19 21:54,2,20.3,0,2,6,209
2024/10/19 22:36,0,19.5,0,2,6,259
2024/10/19 23:16,0,19,0,2,6,170
2024/10/19 23:57,1,18.9,0,2,6,173
2024/10/20 0:37,0,19,0,0,7,165
2024/10/20 1:18,2,17.5,0,0,7,174
2024/10/20 1:59,0,17.5,0,0,7,154
2024/10/20 2:39,0,17.6,0,0,7,223
2024/10/20 3:19,0,18.1,0,0,7,220
2024/10/20 3:59,3,18.1,0,0,7,273
2024/10/20 4:40,1,17.8,0,0,7,276
2024/10/20 5:21,2,18.3,0,0,7,244
2024/10/20 6:03,2,18.1,0,0,7,286
2024/10/20 6:44,3,18.7,0,0,7,229
2024/10/20 7:24,0,18.8,0,0,7,257
2024/10/20 8:04,1,19.8,0,0,7,167
2024/10/20 8:44,2,20,0,0,7,285
2024/10/20 9:25,1,20.4,0,0,7,170
2024/10/20 10:05,2,20.4,0,0,7,166
2024/10/20 10:45,3,21.4,0,0,7,172
2024/10/20 11:27,2,21.1,0,0,7,164
2024/10/20 12:08,3,21.7,0,0,7,157
2024/10/20 12:48,0,22.4,0,0,7,270
2024/10/20 13:29,2,22.7,0,0,7,249
2024/10/20 14:09,2,23,0,0,7,254
2024/10/20 14:50,2,22.4,0,0,7,179
2024/10/20 15:31,0,22.6,0,0,7,230
2024/10/20 16:12,1,23.2,0,0,7,267
2024/10/20 16:53,1,23.1,0,0,7,161
2024/10/20 17:34,3,22.3,0,0,7,170
2024/10/20 18:14,2,22.4,0,0,7,264
2024/10/20 18:55,2,22.1,0,0,7,246
2024/10/20 19:36,1,21.8,0,0,7,266
2024/10/20 20:17,1,20.5,0,0,7,166
2024/10/20 20:58,1,20.5,0,0,7,184
2024/10/20 21:40,1,20.5,0,0,7,231
2024/10/20 22:20,2,19,0,0,7,222
2024/10/20 23:01,2,19.4,0,0,7,165
2024/10/20 23:42,0,19.4,0,0,7,269
2024/10/21 0:22,2,17.9,0,3,1,236
2024/10/21 1:02,2,18.3,0,3,1,239
2024/10/21 1:43,3,18.1,0,3,1,334
2024/10/21 2:25,3,17.4,0,3,1,259
2024/10/21 3:05,2,18.2,0,3,1,264
2024/10/21 3:47,1,17.2,0,3,1,313
2024/10/21 4:27,2,17.5,0,3,1,291
2024/10/21 5:08,2,18.4,0,3,1,246
2024/10/21 5:48,2,18,0,3,1,320
2024/10/21 6:28,1,18.3,0,3,1,249
2024/10/21 7:09,0,19.5,0,3,1,240
2024/10/21 7:50,2,19.2,0,3,1,209
2024/10/21 8:30,2,20.2,0,3,1,329
2024/10/21 9:12,3,19.8,0,3,1,197
2024/10/21 9:52,2,20.4,0,3,1,285
2024/10/21 10:34,2,20.7,0,3,1,329
2024/10/21 11:14,1,21.3,0,3,1,330
2024/10/21 11:55,1,21.4,0,3,1,205
2024/10/21 12:36,0,22.2,0,3,1,302
2024/10/21 13:16,2,23,0,3,1,216
2024/10/21 13:57,0,22.7,0,3,1,236
2024/10/21 14:37,1,23,0,3,1,180
2024/10/21 15:18,1,23.4,0,3,1,255
2024/10/21 15:59,3,22.3,0,3,1,204
2024/10/21 16:40,3,22.7,0,3,1,213
2024/10/21 17:21,1,22.1,0,3,1,213
2024/10/21 18:01,0,21.9,0,3,1,369
2024/10/21 18:42,1,22.4,0,3,1,186
2024/10/21 19:22,1,21,0,3,1,278
2024/10/21 20:04,0,20.9,0,3,1,190
2024/10/21 20:45,2,21.2,0,3,1,258
2024/10/21 21:26,1,20.6,0,3,1,305
2024/10/21 22:07,1,19.4,0,3,1,266
2024/10/21 22:48,1,20.1,0,3,1,292
2024/10/21 23:28,1,18.5,0,3,1,226
2024/10/22 0:10,1,18.1,0,0,2,196
2024/10/22 0:50,3,18.6,0,0,2,210
2024/10/22 1:30,0,18.2,0,0,2,185
2024/10/22 2:12,1,17.4,0,0,2,198
2024/10/22 2:52,3,17.9,0,0,2,301
2024/10/22 3:33,1,17.8,0,0,2,245
2024/10/22 4:14,3,18.1,0,0,2,308
2024/10/22 4:54,0,17.9,0,0,2,290
2024/10/22 5:34,2,17.7,0,0,2,313
2024/10/22 6:16,0,18.7,0,0,2,274
2024/10/22 6:57,3,18.3,0,0,2,192
2024/10/22 7:38,0,18.9,0,0,2,340
2024/10/22 8:19,1,19.2,0,0,2,265
2024/10/22 9:00,1,20.4,0,0,2,278
2024/10/22 9:41,0,20.7,0,0,2,323
2024/10/22 10:22,0,20.8,0,0,2,320
2024/10/22 11:02,0,21.3,0,0,2,319
2024/10/22 11:43,3,21,0,0,2,271
2024/10/22 12:23,2,22.4,0,0,2,194
2024/10/22 13:05,1,22.2,0,0,2,338
2024/10/22 13:46,0,22.3,0,0,2,233
2024/10/22 14:27,0,23,0,0,2,295
2024/10/22 15:08,1,22.4,0,0,2,227
2024/10/22 15:48,0,22.7,0,0,2,305
2024/10/22 16:28,0,22.4,0,0,2,215
2024/10/22 17:10,0,22,0,0,2,441
2024/10/22 17:51,2,22.4,0,0,2,204
2024/10/22 18:32,1,22,0,0,2,399
2024/10/22 19:13,1,21.6,0,0,2,215
2024/10/22 19:54,2,21.4,0,0,2,189
2024/10/22 20:35,2,21.4,0,0,2,219
2024/10/22 21:16,1,19.8,0,0,2,239
2024/10/22 21:56,1,20.2,0,0,2,253
2024/10/22 22:37,2,20.2,0,0,2,239
2024/10/22 23:18,3,18.9,0,0,2,259
2024/10/22 23:59,2,18.7,0,0,2,284
2024/10/23 0:39,1,16.4,0,1,3,209
2024/10/23 1:20,3,16.1,0,1,3,224
2024/10/23 2:01,0,16.5,0,1,3,276
2024/10/23 2:42,2,15.6,0,1,3,294
2024/10/23 3:24,1,15,0,1,3,166
2024/10/23 4:05,1,16.2,0,1,3,272
2024/10/23 4:46,2,16.9,0,1,3,295
2024/10/23 5:27,1,15.5,0,1,3,247
2024/10/23 6:07,3,17.6,0,1,3,238
2024/10/23 6:48,2,17.3,0,1,3,291
2024/10/23 7:30,0,17.8,0,1,3,302
2024/10/23 8:10,3,18.6,0,1,3,206
2024/10/23 8:51,0,18.8,0,1,3,174
2024/10/23 9:32,1,19.3,0,1,3,195
2024/10/23 10:13,0,19.8,0,1,3,247
2024/10/23 10:53,1,19,0,1,3,252
2024/10/23 11:34,0,19.4,0,1,3,209
2024/10/23 12:15,1,20.9,0,1,3,185
2024/10/23 12:55,0,20.4,0,1,3,234
2024/10/23 13:36,3,21.9,0,1,3,212
2024/10/23 14:16,2,21,0,1,3,195
2024/10/23 14:56,3,22.1,0,1,3,279
2024/10/23 15:37,2,21.6,0,1,3,164
2024/10/23 16:17,1,22,0,1,3,177
2024/10/23 16:57,2,21.3,0,1,3,214
2024/10/23 17:39,0,21.4,0,1,3,318
2024/10/23 18:20,1,20.8,0,1,3,332
2024/10/23 19:00,0,20.5,0,1,3,173
2024/10/23 19:41,2,20.5,0,1,3,292
2024/10/23 20:22,3,19.1,0,1,3,166
2024/10/23 21:02,2,18.3,0,1,3,211
2024/10/23 21:43,1,18.8,0,1,3,279
2024/10/23 22:24,0,19.6,0,1,3,274
2024/10/23 23:05,3,17.7,0,1,3,241
2024/10/23 23:46,0,17.3,0,1,3,227
2024/10/24 0:27,3,19.1,0,3,4,215
2024/10/24 1:08,0,17.9,0,3,4,208
2024/10/24 1:49,2,17.7,0,3,4,304
2024/10/24 2:29,0,17.3,0,3,4,216
2024/10/24 3:10,3,17.7,0,3,4,203
2024/10/24 3:50,2,17.6,0,3,4,294
2024/10/24 4:30,3,18.1,0,3,4,216
2024/10/24 5:11,0,18.3,0,3,4,321
2024/10/24 5:51,1,18.3,0,3,4,269
2024/10/24 6:32,2,18.9,0,3,4,305
2024/10/24 7:13,0,19.5,0,3,4,297
2024/10/24 7:54,1,18.6,0,3,4,409
2024/10/24 8:35,2,20.2,0,3,4,248
2024/10/24 9:15,1,20.7,0,3,4,246
2024/10/24 9:56,0,19.8,0,3,4,337
2024/10/24 10:37,2,21.5,0,3,4,311
2024/10/24 11:17,3,21.5,0,3,4,289
2024/10/24 11:58,1,21.4,0,3,4,299
2024/10/24 12:39,1,22.5,0,3,4,308
2024/10/24 13:20,2,21.9,0,3,4,246
2024/10/24 14:01,3,22.8,0,3,4,285
2024/10/24 14:41,2,22.3,0,3,4,291
2024/10/24 15:22,1,22.8,0,3,4,339
2024/10/24 16:02,1,22.5,0,3,4,210
2024/10/24 16:43,1,22.9,0,3,4,216
2024/10/24 17:23,0,22.7,0,3,4,236
2024/10/24 18:04,2,22.1,0,3,4,275
2024/10/24 18:44,0,22.6,0,3,4,313
2024/10/24 19:25,2,21.7,0,3,4,222
2024/10/24 20:06,1,21.4,0,3,4,333
2024/10/24 20:47,0,20.9,0,3,4,315
2024/10/24 21:29,0,20.2,0,3,4,181
2024/10/24 22:09,0,19.3,0,3,4,220
2024/10/24 22:50,0,19.2,0,3,4,324
2024/10/24 23:30,3,19,0,3,4,309
2024/10/25 0:10,2,18.9,0,2,5,227
2024/10/25 0:52,0,18.2,0,2,5,287
2024/10/25 1:32,0,18,0,2,5,253
2024/10/25 2:12,3,18,0,2,5,333
2024/10/25 2:53,2,18,0,2,5,337
2024/10/25 3:34,2,17.3,0,2,5,324
2024/10/25 4:14,2,18,0,2,5,294
2024/10/25 4:55,1,18.3,0,2,5,312
2024/10/25 5:36,1,18.2,0,2,5,197
2024/10/25 6:17,1,17.9,0,2,5,301
2024/10/25 6:58,3,18.5,0,2,5,271
2024/10/25 7:38,0,19,0,2,5,244
2024/10/25 8:20,1,19.2,0,2,5,295
2024/10/25 9:01,0,20.2,0,2,5,316
2024/10/25 9:41,0,20,0,2,5,331
2024/10/25 10:22,1,20.4,0,2,5,198
2024/10/25 11:03,1,21.1,0,2,5,331
2024/10/25 11:44,1,21.4,0,2,5,243
2024/10/25 12:24,1,21.7,0,2,5,181
2024/10/25 13:04,1,22,0,2,5,291
2024/10/25 13:45,1,22.5,0,2,5,339
2024/10/25 14:26,2,22.3,0,2,5,302
2024/10/25 15:07,1,22.5,0,2,5,218
2024/10/25 15:48,2,22.8,0,2,5,190
2024/10/25 16:30,0,22.6,0,2,5,241
2024/10/25 17:10,2,22.8,0,2,5,320
2024/10/25 17:50,1,22.8,0,2,5,337
2024/10/25 18:32,0,21.9,0,2,5,317
2024/10/25 19:13,2,21.3,0,2,5,304
2024/10/25 19:53,1,21.3,0,2,5,234
2024/10/25 20:34,1,20.8,0,2,5,218
2024/10/25 21:14,2,19.7,0,2,5,275
2024/10/25 21:55,2,20,0,2,5,246
2024/10/25 22:36,1,19,0,2,5,317
2024/10/25 23:17,1,19.4,0,2,5,219
2024/10/25 23:58,3,18.5,0,2,5,282
2024/10/26 0:38,1,18.8,0,0,6,203
2024/10/26 1:19,0,17.8,0,0,6,257
2024/10/26 1:59,1,18.4,0,0,6,161
2024/10/26 2:40,0,17.9,0,0,6,271
2024/10/26 3:20,1,17.2,0,0,6,190
2024/10/26 4:01,1,17.7,0,0,6,225
2024/10/26 4:41,0,17.8,0,0,6,286
2024/10/26 5:23,1,18.5,0,0,6,195
2024/10/26 6:04,1,18.2,0,0,6,158
2024/10/26 6:44,0,18.4,0,0,6,285
2024/10/26 7:25,1,18.9,0,0,6,202
2024/10/26 8:06,1,19.3,0,0,6,203
2024/10/26 8:46,2,19.6,0,0,6,216
2024/10/26 9:27,0,19.8,0,0,6,161
2024/10/26 10:07,0,20.2,0,0,6,184
2024/10/26 10:48,2,20.9,0,0,6,254
2024/10/26 11:29,3,21.4,0,0,6,288
2024/10/26 12:10,0,21.9,0,0,6,367
2024/10/26 12:50,1,21.7,0,0,6,177
2024/10/26 13:31,0,22.4,0,0,6,209
2024/10/26 14:12,3,23.1,0,0,6,217
2024/10/26 14:53,2,23,0,0,6,171
2024/10/26 15:34,1,22.6,0,0,6,188
2024/10/26 16:14,0,23.1,0,0,6,171
2024/10/26 16:56,3,22.4,0,0,6,174
2024/10/26 17:37,2,22.5,0,0,6,194
2024/10/26 18:18,0,22.2,0,0,6,343
2024/10/26 18:59,2,22.1,0,0,6,282
2024/10/26 19:40,1,20.9,0,0,6,201
2024/10/26 20:21,2,21.3,0,0,6,186
2024/10/26 21:01,0,20.7,0,0,6,174
2024/10/26 21:42,1,19.6,0,0,6,198
2024/10/26 22:22,1,19.1,0,0,6,249
2024/10/26 23:03,1,19.1,0,0,6,247
2024/10/26 23:44,3,18.5,0,0,6,218
2024/10/27 0:25,1,16.3,0,1,7,225
2024/10/27 1:05,2,15.7,0,1,7,178
2024/10/27 1:46,3,16.2,0,1,7,216
2024/10/27 2:27,1,16.2,0,1,7,239
2024/10/27 3:08,1,15.4,0,1,7,162
2024/10/27 3:49,1,16.3,0,1,7,239
2024/10/27 4:30,2,16.5,0,1,7,225
2024/10/27 5:10,1,17,0,1,7,240
2024/10/27 5:52,0,15.7,0,1,7,168
2024/10/27 6:33,3,17.4,0,1,7,228
2024/10/27 7:14,0,16.2,0,1,7,275
2024/10/27 7:55,2,18,0,1,7,221
2024/10/27 8:36,1,17.7,0,1,7,219
2024/10/27 9:17,2,19.3,0,1,7,208
2024/10/27 9:58,1,18.5,0,1,7,178
2024/10/27 10:38,3,17.9,0,1,7,192
2024/10/27 11:19,1,18.7,0,1,7,136
2024/10/27 12:00,0,20.5,0,1,7,281
2024/10/27 12:40,2,19.2,0,1,7,138
2024/10/27 13:21,0,21.9,0,1,7,233
2024/10/27 14:02,2,20.8,0,1,7,174
2024/10/27 14:43,0,22.1,0,1,7,177
2024/10/27 15:24,0,21.8,0,1,7,168
2024/10/27 16:05,1,22,0,1,7,148
2024/10/27 16:46,1,20.7,0,1,7,167
2024/10/27 17:27,1,20.2,0,1,7,205
2024/10/27 18:07,2,19.7,0,1,7,148
2024/10/27 18:47,2,20.8,0,1,7,237
2024/10/27 19:28,2,19.7,0,1,7,208
2024/10/27 20:08,3,19.2,0,1,7,246
2024/10/27 20:49,3,20.7,0,1,7,213
2024/10/27 21:29,0,18.6,0,1,7,212
2024/10/27 22:09,1,17.1,0,1,7,179
2024/10/27 22:50,0,19.5,0,1,7,140
2024/10/27 23:31,2,17.1,0,1,7,204
2024/10/28 0:11,1,17.9,0,2,1,291
2024/10/28 0:52,1,18,0,2,1,272
2024/10/28 1:34,0,17.6,0,2,1,287
2024/10/28 2:15,3,17.2,0,2,1,277
2024/10/28 2:56,2,17.9,0,2,1,337
2024/10/28 3:36,1,17.1,0,2,1,255
2024/10/28 4:17,1,18,0,2,1,234
2024/10/28 4:59,1,17.8,0,2,1,193
2024/10/28 5:39,2,17.8,0,2,1,319
2024/10/28 6:19,0,18,0,2,1,278
2024/10/28 6:59,2,18.9,0,2,1,278
2024/10/28 7:41,0,18.6,0,2,1,400
2024/10/28 8:21,1,19.3,0,2,1,312
2024/10/28 9:02,1,20,0,2,1,274
2024/10/28 9:43,1,20.1,0,2,1,257
2024/10/28 10:23,2,21.4,0,2,1,309
2024/10/28 11:03,0,21.8,0,2,1,315
2024/10/28 11:45,0,21.5,0,2,1,320
2024/10/28 12:26,0,21.5,0,2,1,440
2024/10/28 13:07,2,22.1,0,2,1,207
2024/10/28 13:48,1,22.1,0,2,1,273
2024/10/28 14:29,1,22.2,0,2,1,238
2024/10/28 15:09,0,22.3,0,2,1,265
2024/10/28 15:50,3,22.6,0,2,1,285
2024/10/28 16:30,2,22.8,0,2,1,218
2024/10/28 17:11,3,22.4,0,2,1,211
2024/10/28 17:52,2,22.1,0,2,1,333
2024/10/28 18:32,1,21.6,0,2,1,342
2024/10/28 19:13,2,20.9,0,2,1,280
2024/10/28 19:53,2,21.3,0,2,1,226
2024/10/28 20:34,1,20.2,0,2,1,285
2024/10/28 21:14,1,19.6,0,2,1,340
2024/10/28 21:55,2,20.6,0,2,1,309
2024/10/28 22:36,2,19.9,0,2,1,261
2024/10/28 23:17,1,18.6,0,2,1,239
2024/10/28 23:58,1,18.6,0,2,1,282
2024/10/29 0:39,0,18.2,0,3,2,227
2024/10/29 1:20,2,17.4,0,3,2,191
2024/10/29 2:00,0,18.1,0,3,2,288
2024/10/29 2:42,1,17.6,0,3,2,300
2024/10/29 3:23,1,17.6,0,3,2,196
2024/10/29 4:04,3,17.9,0,3,2,240
2024/10/29 4:45,0,18.2,0,3,2,251
2024/10/29 5:25,0,17.3,0,3,2,242
2024/10/29 6:05,1,18,0,3,2,338
2024/10/29 6:46,1,17.9,0,3,2,244
2024/10/29 7:28,3,18.7,0,3,2,190
2024/10/29 8:08,2,18.9,0,3,2,285
2024/10/29 8:49,1,18.9,0,3,2,298
2024/10/29 9:30,0,19.7,0,3,2,303
2024/10/29 10:11,1,20.2,0,3,2,224
2024/10/29 10:51,2,20.2,0,3,2,185
2024/10/29 11:31,2,21.2,0,3,2,292
2024/10/29 12:13,3,21.5,0,3,2,226
2024/10/29 12:54,1,21.4,0,3,2,260
2024/10/29 13:34,1,22.2,0,3,2,417
2024/10/29 14:15,0,23,0,3,2,288
2024/10/29 14:55,1,22.1,0,3,2,188
2024/10/29 15:36,0,22.8,0,3,2,318
2024/10/29 16:16,1,22.9,0,3,2,219
2024/10/29 16:58,1,22.8,0,3,2,158
2024/10/29 17:38,3,22.5,0,3,2,181
2024/10/29 18:18,0,21.7,0,3,2,331
2024/10/29 18:58,2,22,0,3,2,190
2024/10/29 19:40,1,21.8,0,3,2,312
2024/10/29 20:21,2,20.9,0,3,2,327
2024/10/29 21:01,0,20.5,0,3,2,301
2024/10/29 21:41,0,20.4,0,3,2,225
2024/10/29 22:22,3,19.7,0,3,2,254
2024/10/29 23:03,2,19.3,0,3,2,242
2024/10/29 23:44,2,19.3,0,3,2,288
2024/10/30 0:24,1,16.2,0,1,3,231
2024/10/30 1:04,2,16.7,0,1,3,208
2024/10/30 1:44,1,15.2,0,1,3,235
2024/10/30 2:25,1,16.3,0,1,3,217
2024/10/30 3:06,2,16.5,0,1,3,272
2024/10/30 3:46,3,15.5,0,1,3,298
2024/10/30 4:27,0,17,0,1,3,172
2024/10/30 5:08,3,16.3,0,1,3,255
2024/10/30 5:48,2,15.8,0,1,3,203
2024/10/30 6:29,2,16.5,0,1,3,291
2024/10/30 7:10,0,17.8,0,1,3,229
2024/10/30 7:51,3,18.4,0,1,3,280
2024/10/30 8:33,1,17.6,0,1,3,253
2024/10/30 9:14,2,20,0,1,3,214
2024/10/30 9:56,2,19.4,0,1,3,165
2024/10/30 10:37,1,19.4,0,1,3,265
2024/10/30 11:18,0,20.5,0,1,3,206
2024/10/30 11:59,0,20.1,0,1,3,343
2024/10/30 12:40,1,19.7,0,1,3,209
2024/10/30 13:21,2,20.4,0,1,3,210
2024/10/30 14:02,2,20.4,0,1,3,276
2024/10/30 14:43,1,20,0,1,3,163
2024/10/30 15:24,1,20.6,0,1,3,289
2024/10/30 16:06,2,20.7,0,1,3,239
2024/10/30 16:46,2,21.7,0,1,3,187
2024/10/30 17:27,2,21.2,0,1,3,271
2024/10/30 18:07,1,19.3,0,1,3,281
2024/10/30 18:49,1,19.4,0,1,3,233
2024/10/30 19:29,1,20,0,1,3,253
2024/10/30 20:09,1,19.1,0,1,3,316
2024/10/30 20:50,0,17.6,0,1,3,206
2024/10/30 21:31,2,17.5,0,1,3,200
2024/10/30 22:12,0,18.2,0,1,3,176
2024/10/30 22:52,1,17.8,0,1,3,194
2024/10/30 23:33,1,17.6,0,1,3,208
2024/10/31 0:14,2,15.4,0,1,4,203
2024/10/31 0:54,3,17,0,1,4,202
2024/10/31 1:35,1,15.3,0,1,4,235
2024/10/31 2:16,1,15.6,0,1,4,274
2024/10/31 2:57,2,14.9,0,1,4,221
2024/10/31 3:38,0,16.9,0,1,4,235
2024/10/31 4:18,1,16.9,0,1,4,236
2024/10/31 4:58,1,16.3,0,1,4,192
2024/10/31 5:40,0,16.2,0,1,4,191
2024/10/31 6:20,1,16.7,0,1,4,216
2024/10/31 7:01,1,18.3,0,1,4,297
2024/10/31 7:42,0,17.3,0,1,4,258
2024/10/31 8:23,2,18,0,1,4,274
2024/10/31 9:04,2,18.8,0,1,4,278
2024/10/31 9:46,2,18.4,0,1,4,216
2024/10/31 10:27,2,19.2,0,1,4,235
2024/10/31 11:07,1,20.3,0,1,4,232
2024/10/31 11:48,0,18.9,0,1,4,237
2024/10/31 12:29,2,20.4,0,1,4,160
2024/10/31 13:09,2,19.5,0,1,4,224
2024/10/31 13:50,2,20.2,0,1,4,252
2024/10/31 14:30,2,20.9,0,1,4,184
2024/10/31 15:11,3,20.5,0,1,4,246
2024/10/31 15:51,2,20.9,0,1,4,278
2024/10/31 16:31,2,21.6,0,1,4,192
2024/10/31 17:13,0,21.3,0,1,4,264
2024/10/31 17:53,2,19.7,0,1,4,250
2024/10/31 18:34,1,20.7,0,1,4,264
2024/10/31 19:14,2,20.2,0,1,4,164
2024/10/31 19:55,2,20.3,0,1,4,291
2024/10/31 20:36,0,19.4,0,1,4,230
2024/10/31 21:17,3,17.8,0,1,4,270
2024/10/31 21:58,0,19.6,0,1,4,180
2024/10/31 22:38,1,17.9,0,1,4,238
2024/10/31 23:19,2,16.6,0,1,4,227
2024/11/1 0:00,0,15.6,0,0,5,291
2024/11/1 0:40,2,15.2,0,0,5,228
2024/11/1 1:20,1,14.6,0,0,5,212
2024/11/1 2:01,3,14.4,0,0,5,320
2024/11/1 2:42,1,14.6,0,0,5,338
2024/11/1 3:22,2,14.4,0,0,5,216
2024/11/1 4:03,2,14.3,0,0,5,203
2024/11/1 4:44,2,14.9,0,0,5,336
2024/11/1 5:25,0,15.1,0,0,5,324
2024/11/1 6:05,1,15,0,0,5,183
2024/11/1 6:46,1,14.7,0,0,5,234
2024/11/1 7:27,1,16,0,0,5,238
2024/11/1 8:08,0,16.1,0,0,5,197
2024/11/1 8:49,2,16.1,0,0,5,265
2024/11/1 9:30,3,17.2,0,0,5,274
2024/11/1 10:11,3,17.3,0,0,5,233
2024/11/1 10:52,2,17.4,0,0,5,211
2024/11/1 11:33,0,18.1,0,0,5,419
2024/11/1 12:14,3,18.3,0,0,5,239
2024/11/1 12:55,2,18.8,0,0,5,199
2024/11/1 13:36,1,19.4,0,0,5,392
2024/11/1 14:17,1,19.6,0,0,5,193
2024/11/1 14:58,0,18.9,0,0,5,306
2024/11/1 15:39,2,19.5,0,0,5,161
2024/11/1 16:19,1,19.4,0,0,5,237
2024/11/1 16:59,2,19.8,0,0,5,406
2024/11/1 17:40,2,19.2,0,0,5,226
2024/11/1 18:21,0,19.1,0,0,5,411
2024/11/1 19:02,1,18.2,0,0,5,235
2024/11/1 19:43,2,18,0,0,5,287
2024/11/1 20:23,2,17.8,0,0,5,195
2024/11/1 21:04,0,17.6,0,0,5,338
2024/11/1 21:45,1,17.5,0,0,5,228
2024/11/1 22:27,2,16.9,0,0,5,249
2024/11/1 23:08,2,15.2,0,0,5,258
2024/11/1 23:49,2,15.5,0,0,5,290
2024/11/2 0:30,2,15.4,0,2,6,280
2024/11/2 1:11,2,13.9,0,2,6,216
2024/11/2 1:51,0,14.2,0,2,6,163
2024/11/2 2:33,2,14.4,0,2,6,157
2024/11/2 3:13,0,13.9,0,2,6,216
2024/11/2 3:54,1,14.3,0,2,6,176
2024/11/2 4:34,2,14,0,2,6,262
2024/11/2 5:15,1,14.2,0,2,6,212
2024/11/2 5:55,1,14.3,0,2,6,244
2024/11/2 6:35,3,15.1,0,2,6,182
2024/11/2 7:16,1,15.1,0,2,6,287
2024/11/2 7:57,1,16,0,2,6,206
2024/11/2 8:38,1,16.6,0,2,6,181
2024/11/2 9:19,2,16.7,0,2,6,181
2024/11/2 10:00,1,17.3,0,2,6,240
2024/11/2 10:41,3,16.8,0,2,6,227
2024/11/2 11:22,0,18.1,0,2,6,250
2024/11/2 12:03,1,18.6,0,2,6,217
2024/11/2 12:43,1,18,0,2,6,273
2024/11/2 13:24,0,19.4,0,2,6,268
2024/11/2 14:05,2,19.3,0,2,6,187
2024/11/2 14:46,0,19.3,0,2,6,244
2024/11/2 15:27,0,19.7,0,2,6,183
2024/11/2 16:08,1,18.7,0,2,6,284
2024/11/2 16:49,2,18.6,0,2,6,271
2024/11/2 17:30,0,19.3,0,2,6,323
2024/11/2 18:11,1,17.9,0,2,6,167
2024/11/2 18:51,1,17.9,0,2,6,212
2024/11/2 19:31,1,17.8,0,2,6,175
2024/11/2 20:12,1,17,0,2,6,205
2024/11/2 20:54,1,17.8,0,2,6,165
2024/11/2 21:34,3,16.5,0,2,6,233
2024/11/2 22:14,1,15.8,0,2,6,194
2024/11/2 22:55,2,16,0,2,6,195
2024/11/2 23:37,1,16,0,2,6,271
2024/11/3 0:18,1,14.6,0,0,7,186
2024/11/3 0:59,2,14.1,0,0,7,270
2024/11/3 1:39,2,13.9,0,0,7,198
2024/11/3 2:19,1,14,0,0,7,218
2024/11/3 3:00,1,13.8,0,0,7,214
2024/11/3 3:40,0,14.5,0,0,7,279
2024/11/3 4:21,2,13.9,0,0,7,256
2024/11/3 5:02,0,14.6,0,0,7,171
2024/11/3 5:43,1,14.2,0,0,7,218
2024/11/3 6:24,0,14.2,0,0,7,169
2024/11/3 7:05,2,15.8,0,0,7,205
2024/11/3 7:45,0,15,0,0,7,314
2024/11/3 8:25,2,15.4,0,0,7,232
2024/11/3 9:07,1,16.8,0,0,7,161
2024/11/3 9:48,2,16,0,0,7,165
2024/11/3 10:29,1,17.3,0,0,7,262
2024/11/3 11:10,1,18.2,0,0,7,180
2024/11/3 11:50,2,17.4,0,0,7,190
2024/11/3 12:31,1,18.4,0,0,7,236
2024/11/3 13:12,0,18.4,0,0,7,252
2024/11/3 13:53,2,18.6,0,0,7,193
2024/11/3 14:33,3,18.6,0,0,7,282
2024/11/3 15:13,3,19.2,0,0,7,159
2024/11/3 15:53,2,18.6,0,0,7,206
2024/11/3 16:35,0,19,0,0,7,279
2024/11/3 17:15,3,18.5,0,0,7,207
2024/11/3 17:57,0,18.3,0,0,7,234
2024/11/3 18:37,2,18.2,0,0,7,204
2024/11/3 19:18,2,18.1,0,0,7,270
2024/11/3 19:59,0,17.4,0,0,7,189
2024/11/3 20:40,1,17.6,0,0,7,253
2024/11/3 21:21,0,17,0,0,7,153
2024/11/3 22:01,2,16,0,0,7,191
2024/11/3 22:41,0,15.9,0,0,7,174
2024/11/3 23:22,1,15.5,0,0,7,273
